  0.800  0.014000  0.000    0.800   -0.5783    3.6874    3.6874    6.1957    6.5856    0.4930    0.9580    0.5982  5.037E+10  1.0000   4.622  0.000E+00      0.00      0.00      0.00  0.0000   0.000   0.000  0.0000  0.726E+00  0.260E+00  0.224E-02  0.272E-04  0.648E-03  0.563E-02  0.223E-05  0.127E-04  0.185E-02  0.149E-03  0.000E+00
  0.804  0.014000  0.000    0.804   -0.5684    3.6889    3.6889    6.1711    6.5559    0.4854    0.9504    0.5934  5.059E+10  1.0000   4.620  0.000E+00      0.00      0.00      0.00  0.0000   0.000   0.000  0.0000  0.726E+00  0.260E+00  0.224E-02  0.272E-04  0.648E-03  0.563E-02  0.223E-05  0.127E-04  0.185E-02  0.149E-03  0.000E+00
  0.807  0.014000  0.000    0.807   -0.5586    3.6904    3.6904    6.1466    6.5262    0.4779    0.9429    0.5886  5.081E+10  1.0000   4.618  0.000E+00      0.00      0.00      0.00  0.0000   0.000   0.000  0.0000  0.726E+00  0.260E+00  0.224E-02  0.272E-04  0.648E-03  0.563E-02  0.223E-05  0.127E-04  0.185E-02  0.149E-03  0.000E+00
  0.811  0.014000  0.000    0.811   -0.5489    3.6919    3.6919    6.1221    6.4967    0.4705    0.9355    0.5839  5.103E+10  1.0000   4.616  0.000E+00      0.00      0.00      0.00  0.0000   0.000   0.000  0.0000  0.726E+00  0.260E+00  0.224E-02  0.272E-04  0.648E-03  0.563E-02  0.223E-05  0.127E-04  0.185E-02  0.149E-03  0.000E+00
  0.815  0.014000  0.000    0.815   -0.5391    3.6934    3.6934    6.0978    6.4673    0.4630    0.9280    0.5791  5.126E+10  1.0000   4.615  0.000E+00      0.00      0.00      0.00  0.0000   0.000   0.000  0.0000  0.726E+00  0.260E+00  0.224E-02  0.272E-04  0.648E-03  0.563E-02  0.223E-05  0.127E-04  0.185E-02  0.149E-03  0.000E+00
  0.819  0.014000  0.000    0.819   -0.5294    3.6949    3.6949    6.0736    6.4380    0.4556    0.9206    0.5744  5.148E+10  1.0000   4.613  0.000E+00      0.00      0.00      0.00  0.0000   0.000   0.000  0.0000  0.727E+00  0.260E+00  0.224E-02  0.271E-04  0.647E-03  0.562E-02  0.223E-05  0.127E-04  0.185E-02  0.149E-03  0.000E+00
  0.822  0.014000  0.000    0.822   -0.5198    3.6963    3.6963    6.0494    6.4088    0.4483    0.9133    0.5697  5.170E+10  1.0000   4.611  0.000E+00      0.00      0.00      0.00  0.0000   0.000   0.000  0.0000  0.727E+00  0.260E+00  0.224E-02  0.271E-04  0.647E-03  0.562E-02  0.223E-05  0.127E-04  0.185E-02  0.149E-03  0.000E+00
  0.826  0.014000  0.000    0.826   -0.5102    3.6978    3.6978    6.0254    6.3797    0.4409    0.9059    0.5650  5.193E+10  1.0000   4.609  0.000E+00      0.00      0.00      0.00  0.0000   0.000   0.000  0.0000  0.727E+00  0.259E+00  0.224E-02  0.271E-04  0.647E-03  0.562E-02  0.222E-05  0.126E-04  0.185E-02  0.149E-03  0.000E+00
  0.830  0.014000  0.000    0.830   -0.5006    3.6993    3.6993    6.0014    6.3507    0.4336    0.8987    0.5604  5.215E+10  1.0000   4.608  0.000E+00      0.00      0.00      0.00  0.0000   0.000   0.000  0.0000  0.727E+00  0.259E+00  0.224E-02  0.271E-04  0.647E-03  0.562E-02  0.222E-05  0.126E-04  0.185E-02  0.149E-03  0.000E+00
  0.834  0.014000  0.000    0.834   -0.4910    3.7007    3.7007    5.9776    6.3219    0.4263    0.8917    0.5560  5.237E+10  1.0000   4.606  0.000E+00      0.00      0.00      0.00  0.0000   0.000   0.000  0.0000  0.727E+00  0.259E+00  0.224E-02  0.271E-04  0.647E-03  0.562E-02  0.222E-05  0.126E-04  0.185E-02  0.149E-03  0.000E+00
  0.837  0.014000  0.000    0.837   -0.4815    3.7022    3.7022    5.9538    6.2932    0.4191    0.8848    0.5516  5.260E+10  1.0000   4.604  0.000E+00      0.00      0.00      0.00  0.0000   0.000   0.000  0.0000  0.727E+00  0.259E+00  0.224E-02  0.271E-04  0.647E-03  0.562E-02  0.222E-05  0.126E-04  0.185E-02  0.149E-03  0.000E+00
  0.841  0.014000  0.000    0.841   -0.4720    3.7036    3.7036    5.9301    6.2645    0.4118    0.8780    0.5472  5.282E+10  1.0000   4.602  0.000E+00      0.00      0.00      0.00  0.0000   0.000   0.000  0.0000  0.727E+00  0.259E+00  0.224E-02  0.271E-04  0.647E-03  0.562E-02  0.222E-05  0.126E-04  0.185E-02  0.149E-03  0.000E+00
  0.845  0.014000  0.000    0.845   -0.4626    3.7051    3.7051    5.9065    6.2360    0.4046    0.8711    0.5427  5.305E+10  1.0000   4.600  0.000E+00      0.00      0.00      0.00  0.0000   0.000   0.000  0.0000  0.727E+00  0.259E+00  0.224E-02  0.271E-04  0.647E-03  0.562E-02  0.222E-05  0.126E-04  0.185E-02  0.149E-03  0.000E+00
  0.848  0.014000  0.000    0.848   -0.4532    3.7065    3.7065    5.8830    6.2076    0.3975    0.8643    0.5383  5.327E+10  1.0000   4.599  0.000E+00      0.00      0.00      0.00  0.0000   0.000   0.000  0.0000  0.727E+00  0.259E+00  0.224E-02  0.271E-04  0.647E-03  0.562E-02  0.222E-05  0.126E-04  0.185E-02  0.149E-03  0.000E+00
  0.852  0.014000  0.000    0.852   -0.4438    3.7079    3.7079    5.8595    6.1792    0.3903    0.8575    0.5339  5.350E+10  1.0000   4.597  0.000E+00      0.00      0.00      0.00  0.0000   0.000   0.000  0.0000  0.727E+00  0.259E+00  0.224E-02  0.271E-04  0.646E-03  0.562E-02  0.222E-05  0.126E-04  0.185E-02  0.149E-03  0.000E+00
  0.856  0.014000  0.000    0.856   -0.4345    3.7094    3.7094    5.8362    6.1510    0.3832    0.8507    0.5296  5.372E+10  1.0000   4.595  0.000E+00      0.00      0.00      0.00  0.0000   0.000   0.000  0.0000  0.727E+00  0.259E+00  0.224E-02  0.271E-04  0.646E-03  0.562E-02  0.222E-05  0.126E-04  0.185E-02  0.149E-03  0.000E+00
  0.860  0.014000  0.000    0.860   -0.4252    3.7108    3.7108    5.8129    6.1229    0.3761    0.8439    0.5252  5.395E+10  1.0000   4.593  0.000E+00      0.00      0.00      0.00  0.0000   0.000   0.000  0.0000  0.727E+00  0.259E+00  0.224E-02  0.271E-04  0.646E-03  0.561E-02  0.222E-05  0.126E-04  0.185E-02  0.149E-03  0.000E+00
