  1  0.208001580000000E+08    1.350000  0.452020  3.821190  0.7200000E+00  0.2659559E+00  2.2831520E-03  2.7707440E-05  6.5875800E-04  5.7184750E-03  2.2656010E-06  1.2899740E-05  1.8768900E-03  1.5180830E-04  0.000E+00  0.0249  3.821190    0.000  1.933580  7.224420  0.7169733E+00  0.2686318E+00  1.3723820E-05  3.7598550E-06  3.3440490E-03  5.7121920E-03  9.4276860E-06  1.0670250E-07  1.8768900E-03  1.5180830E-04  0.000E+00  3.749E-05  1.119E-04  1.000E+00  1.000E+00  0.00E+00  0.00E+00  3.12E+01  0.000000  0.000000  0.0000000E+00  0.0000000000E+00
  2  0.702551820000000E+08    1.350000  0.457370  3.822120  0.7199984E+00  0.2659559E+00  2.2831520E-03  2.7707460E-05  6.5875800E-04  5.7184750E-03  2.2656010E-06  1.2899740E-05  1.8768900E-03  1.5180830E-04  0.000E+00  0.0294  3.822120    0.000  1.939350  7.227080  0.7088750E+00  0.2767284E+00  1.3707600E-05  3.7535270E-06  3.3427210E-03  5.6852710E-03  3.9767690E-05  9.5888080E-09  1.8768900E-03  1.5180830E-04  0.000E+00  1.771E-05  1.152E-04  1.000E+00  1.000E+00  0.00E+00  0.00E+00  1.56E+01  0.000000  0.000000  0.0000000E+00  0.0000000000E+00
  3  0.120956120000000E+09    1.350000  0.460740  3.822320  0.7199928E+00  0.2659559E+00  2.2831520E-03  2.7708400E-05  6.5875810E-04  5.7184750E-03  2.2656010E-06  1.2899740E-05  1.8768900E-03  1.5180830E-04  0.000E+00  0.0302  3.822320    0.000  1.943910  7.228820  0.7008526E+00  0.2847493E+00  1.3739940E-05  3.7628220E-06  3.3416050E-03  5.6589650E-03  6.9007520E-05  1.6922910E-08  1.8768900E-03  1.5180830E-04  0.000E+00  1.473E-05  1.202E-04  1.000E+00  1.000E+00  0.00E+00  0.00E+00  1.31E+01  0.000000  0.000000  0.0000000E+00  0.0000000000E+00
  4  0.170072660000000E+09    1.350000  0.463780  3.822420  0.7199824E+00  0.2659559E+00  2.2831440E-03  2.7715910E-05  6.5875850E-04  5.7184750E-03  2.2656010E-06  1.2899740E-05  1.8768900E-03  1.5180830E-04  0.000E+00  0.0301  3.822420    0.000  1.948460  7.230390  0.6927873E+00  0.2928133E+00  1.3825380E-05  3.7864900E-06  3.3406710E-03  5.6296880E-03  1.0109010E-04  2.5048000E-08  1.8768900E-03  1.5180830E-04  0.000E+00  1.320E-05  1.230E-04  1.000E+00  1.000E+00  0.00E+00  0.00E+00  1.18E+01  0.000000  0.000000  0.0000000E+00  0.0000000000E+00
  5  0.217604790000000E+09    1.350000  0.466730  3.822490  0.7199673E+00  0.2659566E+00  2.2831160E-03  2.7745660E-05  6.5876020E-04  5.7184750E-03  2.2656020E-06  1.2899720E-05  1.8768900E-03  1.5180830E-04  0.000E+00  0.0297  3.822490    0.000  1.952980  7.231840  0.6848441E+00  0.3007551E+00  1.3938500E-05  3.8174860E-06  3.3400830E-03  5.5989850E-03  1.3421710E-04  3.3511480E-08  1.8768900E-03  1.5180830E-04  0.000E+00  1.216E-05  1.238E-04  1.000E+00  1.000E+00  0.00E+00  0.00E+00  1.09E+01  0.000000  0.000000  0.0000000E+00  0.0000000000E+00
  6  0.266721330000000E+09    1.350000  0.469720  3.822540  0.7199464E+00  0.2659586E+00  2.2830340E-03  2.7831540E-05  6.5876670E-04  5.7184750E-03  2.2656030E-06  1.2899680E-05  1.8768900E-03  1.5180830E-04  0.000E+00  0.0296  3.822540    0.000  1.957510  7.233330  0.6767379E+00  0.3088599E+00  1.4016530E-05  3.8390250E-06  3.3400130E-03  5.5670610E-03  1.6807370E-04  4.2190560E-08  1.8768900E-03  1.5180830E-04  0.000E+00  1.140E-05  1.232E-04  1.000E+00  1.000E+00  0.00E+00  0.00E+00  1.03E+01  0.000000  0.000000  0.0000000E+00  0.0000000000E+00
  7  0.314253460000000E+09    1.350000  0.472650  3.822580  0.7199213E+00  0.2659630E+00  2.2828540E-03  2.8012950E-05  6.5878670E-04  5.7184750E-03  2.2656060E-06  1.2899580E-05  1.8768900E-03  1.5180830E-04  0.000E+00  0.0293  3.822580    0.000  1.962040  7.234790  0.6686930E+00  0.3169034E+00  1.4121860E-05  3.8680090E-06  3.3404220E-03  5.5328620E-03  2.0371790E-04  5.1418780E-08  1.8768900E-03  1.5180830E-04  0.000E+00  1.080E-05  1.219E-04  1.000E+00  1.000E+00  0.00E+00  0.00E+00  9.78E+00  0.000000  0.000000  0.0000000E+00  0.0000000000E+00
  8  0.361785590000000E+09    1.350000  0.475570  3.822600  0.7198917E+00  0.2659706E+00  2.2825090E-03  2.8342890E-05  6.5884200E-04  5.7184750E-03  2.2656130E-06  1.2899380E-05  1.8768900E-03  1.5180830E-04  0.000E+00  0.0291  3.822600    0.000  1.966550  7.236260  0.6606115E+00  0.3249834E+00  1.4206810E-05  3.8914730E-06  3.3414860E-03  5.4969740E-03  2.4039670E-04  6.0922260E-08  1.8768900E-03  1.5180830E-04  0.000E+00  1.032E-05  1.200E-04  1.000E+00  1.000E+00  0.00E+00  0.00E+00  9.38E+00  0.000000  0.000000  0.0000000E+00  0.0000000000E+00
  9  0.407733320000000E+09    1.350000  0.478430  3.822640  0.7198587E+00  0.2659816E+00  2.2819420E-03  2.8850470E-05  6.5896830E-04  5.7184750E-03  2.2656260E-06  1.2899030E-05  1.8768900E-03  1.5180830E-04  0.000E+00  0.0291  3.822640    0.000  1.970900  7.237700  0.6528289E+00  0.3327646E+00  1.4293610E-05  3.9154450E-06  3.3431580E-03  5.4612830E-03  2.7612550E-04  7.0231220E-08  1.8768900E-03  1.5180830E-04  0.000E+00  9.934E-06  1.181E-04  1.000E+00  1.000E+00  0.00E+00  0.00E+00  9.05E+00  0.000000  0.000000  0.0000000E+00  0.0000000000E+00
 10  0.455265450000000E+09    1.350000  0.481390  3.822720  0.7198202E+00  0.2659971E+00  2.2810310E-03  2.9603620E-05  6.5923620E-04  5.7184750E-03  2.2656500E-06  1.2898430E-05  1.8768900E-03  1.5180830E-04  0.000E+00  0.0291  3.822720    0.000  1.975410  7.239210  0.6447654E+00  0.3408268E+00  1.4388170E-05  3.9415570E-06  3.3456370E-03  5.4228190E-03  3.1380560E-04  8.0099180E-08  1.8768900E-03  1.5180830E-04  0.000E+00  9.597E-06  1.159E-04  1.000E+00  1.000E+00  0.00E+00  0.00E+00  8.77E+00  0.000000  0.000000  0.0000000E+00  0.0000000000E+00
