  0.800  0.014000  0.000    0.800   -0.5615    3.6888    3.6888    6.1538    6.5389    0.4860    0.9510    0.5937  5.102E+10  1.0000   4.611  0.000E+00      0.00      0.00      0.00  0.0000   0.000   0.000  0.0000  0.733E+00  0.254E+00  0.220E-02  0.266E-04  0.637E-03  0.553E-02  0.219E-05  0.124E-04  0.182E-02  0.147E-03  0.000E+00
  0.804  0.014000  0.000    0.804   -0.5513    3.6903    3.6903    6.1282    6.5081    0.4783    0.9433    0.5888  5.126E+10  1.0000   4.609  0.000E+00      0.00      0.00      0.00  0.0000   0.000   0.000  0.0000  0.733E+00  0.254E+00  0.220E-02  0.266E-04  0.636E-03  0.553E-02  0.219E-05  0.124E-04  0.182E-02  0.147E-03  0.000E+00
  0.807  0.014000  0.000    0.807   -0.5411    3.6919    3.6919    6.1027    6.4774    0.4706    0.9356    0.5839  5.150E+10  1.0000   4.607  0.000E+00      0.00      0.00      0.00  0.0000   0.000   0.000  0.0000  0.733E+00  0.253E+00  0.220E-02  0.266E-04  0.636E-03  0.553E-02  0.219E-05  0.124E-04  0.182E-02  0.147E-03  0.000E+00
  0.811  0.014000  0.000    0.811   -0.5309    3.6934    3.6934    6.0773    6.4467    0.4629    0.9279    0.5791  5.174E+10  1.0000   4.605  0.000E+00      0.00      0.00      0.00  0.0000   0.000   0.000  0.0000  0.733E+00  0.253E+00  0.220E-02  0.266E-04  0.636E-03  0.553E-02  0.218E-05  0.124E-04  0.182E-02  0.147E-03  0.000E+00
  0.815  0.014000  0.000    0.815   -0.5208    3.6949    3.6949    6.0520    6.4162    0.4553    0.9203    0.5742  5.198E+10  1.0000   4.603  0.000E+00      0.00      0.00      0.00  0.0000   0.000   0.000  0.0000  0.733E+00  0.253E+00  0.220E-02  0.266E-04  0.636E-03  0.553E-02  0.218E-05  0.124E-04  0.182E-02  0.147E-03  0.000E+00
  0.819  0.014000  0.000    0.819   -0.5107    3.6965    3.6965    6.0268    6.3858    0.4477    0.9127    0.5694  5.222E+10  1.0000   4.600  0.000E+00      0.00      0.00      0.00  0.0000   0.000   0.000  0.0000  0.733E+00  0.253E+00  0.220E-02  0.266E-04  0.635E-03  0.552E-02  0.218E-05  0.124E-04  0.182E-02  0.146E-03  0.000E+00
  0.822  0.014000  0.000    0.822   -0.5007    3.6980    3.6980    6.0016    6.3555    0.4402    0.9052    0.5646  5.246E+10  1.0000   4.598  0.000E+00      0.00      0.00      0.00  0.0000   0.000   0.000  0.0000  0.733E+00  0.253E+00  0.220E-02  0.265E-04  0.635E-03  0.552E-02  0.218E-05  0.124E-04  0.182E-02  0.146E-03  0.000E+00
  0.826  0.014000  0.000    0.826   -0.4906    3.6995    3.6995    5.9766    6.3252    0.4326    0.8978    0.5598  5.270E+10  1.0000   4.596  0.000E+00      0.00      0.00      0.00  0.0000   0.000   0.000  0.0000  0.734E+00  0.253E+00  0.220E-02  0.265E-04  0.635E-03  0.552E-02  0.218E-05  0.124E-04  0.182E-02  0.146E-03  0.000E+00
  0.830  0.014000  0.000    0.830   -0.4806    3.7010    3.7010    5.9516    6.2951    0.4251    0.8906    0.5553  5.295E+10  1.0000   4.594  0.000E+00      0.00      0.00      0.00  0.0000   0.000   0.000  0.0000  0.734E+00  0.253E+00  0.219E-02  0.265E-04  0.635E-03  0.552E-02  0.218E-05  0.124E-04  0.182E-02  0.146E-03  0.000E+00
  0.834  0.014000  0.000    0.834   -0.4707    3.7025    3.7025    5.9267    6.2651    0.4177    0.8835    0.5507  5.319E+10  1.0000   4.592  0.000E+00      0.00      0.00      0.00  0.0000   0.000   0.000  0.0000  0.734E+00  0.253E+00  0.219E-02  0.265E-04  0.634E-03  0.552E-02  0.218E-05  0.124E-04  0.182E-02  0.146E-03  0.000E+00
