  1  0.274282580000000E+08    1.250000  0.295030  3.803820  0.7200000E+00  0.2659559E+00  2.2831520E-03  2.7707440E-05  6.5875800E-04  5.7184750E-03  2.2656010E-06  1.2899740E-05  1.8768900E-03  1.5180830E-04  0.000E+00  0.0212  3.803820    0.000  1.932670  7.198950  0.7169038E+00  0.2686949E+00  1.2734370E-05  3.4907910E-06  3.3446110E-03  5.7158880E-03  5.2450390E-06  1.5085850E-06  1.8768900E-03  1.5180830E-04  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.000000  0.0000000E+00  0.0000000000E+00
  2  0.892200290000000E+08    1.250000  0.299450  3.804070  0.7200000E+00  0.2659559E+00  2.2831520E-03  2.7707440E-05  6.5875800E-04  5.7184750E-03  2.2656010E-06  1.2899740E-05  1.8768900E-03  1.5180830E-04  0.000E+00  0.0195  3.804070    0.000  1.938850  7.200600  0.7089047E+00  0.2766945E+00  1.2579620E-05  3.4387240E-06  3.3452500E-03  5.7041360E-03  1.8665440E-05  4.2257760E-09  1.8768900E-03  1.5180830E-04  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.000000  0.0000000E+00  0.0000000000E+00
  3  0.149427400000000E+09    1.250000  0.302600  3.804220  0.7200000E+00  0.2659559E+00  2.2831520E-03  2.7707440E-05  6.5875800E-04  5.7184750E-03  2.2656010E-06  1.2899740E-05  1.8768900E-03  1.5180830E-04  0.000E+00  0.0194  3.804220    0.000  1.943700  7.202040  0.7010340E+00  0.2845650E+00  1.2652900E-05  3.4589840E-06  3.3444100E-03  5.6918210E-03  3.2637310E-05  7.3486390E-09  1.8768900E-03  1.5180830E-04  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.000000  0.0000000E+00  0.0000000000E+00
  4  0.209634760000000E+09    1.250000  0.305590  3.804350  0.7200000E+00  0.2659559E+00  2.2831520E-03  2.7707440E-05  6.5875800E-04  5.7184750E-03  2.2656010E-06  1.2899740E-05  1.8768900E-03  1.5180830E-04  0.000E+00  0.0192  3.804350    0.000  1.948490  7.203460  0.6931090E+00  0.2924897E+00  1.2725560E-05  3.4790690E-06  3.3436050E-03  5.6786940E-03  4.7429570E-05  1.0871720E-08  1.8768900E-03  1.5180830E-04  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.000000  0.0000000E+00  0.0000000000E+00
  5  0.269842130000000E+09    1.250000  0.308580  3.804490  0.7200000E+00  0.2659559E+00  2.2831520E-03  2.7707440E-05  6.5875800E-04  5.7184750E-03  2.2656010E-06  1.2899740E-05  1.8768900E-03  1.5180830E-04  0.000E+00  0.0189  3.804490    0.000  1.953290  7.204890  0.6851309E+00  0.3004675E+00  1.2799210E-05  3.4994300E-06  3.3428460E-03  5.6647110E-03  6.3073600E-05  1.4629390E-08  1.8768900E-03  1.5180830E-04  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.000000  0.0000000E+00  0.0000000000E+00
  6  0.330049500000000E+09    1.250000  0.311540  3.804580  0.7200000E+00  0.2659559E+00  2.2831520E-03  2.7707440E-05  6.5875800E-04  5.7184750E-03  2.2656010E-06  1.2899740E-05  1.8768900E-03  1.5180830E-04  0.000E+00  0.0187  3.804580    0.000  1.958130  7.206340  0.6770986E+00  0.3084994E+00  1.2874120E-05  3.5201410E-06  3.3421470E-03  5.6498140E-03  7.9613290E-05  1.8634710E-08  1.8768900E-03  1.5180830E-04  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.000000  0.0000000E+00  0.0000000000E+00
  7  0.388672460000000E+09    1.250000  0.314450  3.804650  0.7200000E+00  0.2659559E+00  2.2831520E-03  2.7707440E-05  6.5875800E-04  5.7184750E-03  2.2656010E-06  1.2899740E-05  1.8768900E-03  1.5180830E-04  0.000E+00  0.0185  3.804650    0.000  1.962890  7.207760  0.6692243E+00  0.3163733E+00  1.2948670E-05  3.5407540E-06  3.3415400E-03  5.6343690E-03  9.6624390E-05  2.2786480E-08  1.8768900E-03  1.5180830E-04  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.000000  0.0000000E+00  0.0000000000E+00
  8  0.447295420000000E+09    1.250000  0.317380  3.804720  0.7200000E+00  0.2659559E+00  2.2831520E-03  2.7707440E-05  6.5875800E-04  5.7184750E-03  2.2656010E-06  1.2899740E-05  1.8768900E-03  1.5180830E-04  0.000E+00  0.0184  3.804720    0.000  1.967710  7.209210  0.6612951E+00  0.3243021E+00  1.3025080E-05  3.5618810E-06  3.3410240E-03  5.6179280E-03  1.1458100E-04  2.7202010E-08  1.8768900E-03  1.5180830E-04  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.000000  0.0000000E+00  0.0000000000E+00
  9  0.504333980000000E+09    1.250000  0.320260  3.804780  0.7200000E+00  0.2659559E+00  2.2831520E-03  2.7707440E-05  6.5875800E-04  5.7184750E-03  2.2656010E-06  1.2899740E-05  1.8768900E-03  1.5180830E-04  0.000E+00  0.0165  3.804780    0.000  1.972580  7.210570  0.6534764E+00  0.3321206E+00  1.3152850E-05  3.5972170E-06  3.3405500E-03  5.6005740E-03  1.3336330E-04  3.1943250E-08  1.8768900E-03  1.5180830E-04  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.000000  0.0000000E+00  0.0000000000E+00
 10  0.561372540000000E+09    1.250000  0.323170  3.804850  0.7200000E+00  0.2659559E+00  2.2831520E-03  2.7707440E-05  6.5875800E-04  5.7184750E-03  2.2656010E-06  1.2899740E-05  1.8768900E-03  1.5180830E-04  0.000E+00  0.0163  3.804850    0.000  1.977430  7.212020  0.6454950E+00  0.3401013E+00  1.3231510E-05  3.6189730E-06  3.3402860E-03  5.5813840E-03  1.5392820E-04  3.7078320E-08  1.8768900E-03  1.5180830E-04  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.000000  0.0000000E+00  0.0000000000E+00
 11  0.618411100000000E+09    1.250000  0.326090  3.804920  0.7200000E+00  0.2659559E+00  2.2831520E-03  2.7707440E-05  6.5875800E-04  5.7184750E-03  2.2656010E-06  1.2899740E-05  1.8768900E-03  1.5180830E-04  0.000E+00  0.0162  3.804920    0.000  1.982340  7.213490  0.6374540E+00  0.3481417E+00  1.3312400E-05  3.6413460E-06  3.3401980E-03  5.5609600E-03  1.7558590E-04  4.2520920E-08  1.8768900E-03  1.5180830E-04  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.000000  0.0000000E+00  0.0000000000E+00
 12  0.673865250000000E+09    1.250000  0.328960  3.804980  0.7200000E+00  0.2659559E+00  2.2831520E-03  2.7707440E-05  6.5875800E-04  5.7184750E-03  2.2656010E-06  1.2899740E-05  1.8768900E-03  1.5180830E-04  0.000E+00  0.0161  3.804980    0.000  1.987160  7.214940  0.6295769E+00  0.3560181E+00  1.3393300E-05  3.6637220E-06  3.3403150E-03  5.5398370E-03  1.9773850E-04  4.8123100E-08  1.8768900E-03  1.5180830E-04  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.000000  0.0000000E+00  0.0000000000E+00
 13  0.729319400000000E+09    1.250000  0.331850  3.805040  0.7200000E+00  0.2659559E+00  2.2831520E-03  2.7707440E-05  6.5875800E-04  5.7184750E-03  2.2656010E-06  1.2899740E-05  1.8768900E-03  1.5180830E-04  0.000E+00  0.0159  3.805040    0.000  1.992040  7.216400  0.6216389E+00  0.3639553E+00  1.3476660E-05  3.6867780E-06  3.3406700E-03  5.5173750E-03  2.2101960E-04  5.4046520E-08  1.8768900E-03  1.5180830E-04  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.000000  0.0000000E+00  0.0000000000E+00
 14  0.783189150000000E+09    1.250000  0.334710  3.805100  0.7200000E+00  0.2659559E+00  2.2831520E-03  2.7707440E-05  6.5875800E-04  5.7184750E-03  2.2656010E-06  1.2899740E-05  1.8768900E-03  1.5180830E-04  0.000E+00  0.0142  3.805100    0.000  1.996980  7.217780  0.6138129E+00  0.3717808E+00  1.3619610E-05  3.7263280E-06  3.3412140E-03  5.4937090E-03  2.4524300E-04  6.0415660E-08  1.8768900E-03  1.5180830E-04  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.000000  0.0000000E+00  0.0000000000E+00
 15  0.837058900000000E+09    1.250000  0.337550  3.805150  0.7200000E+00  0.2659559E+00  2.2831520E-03  2.7707440E-05  6.5875800E-04  5.7184750E-03  2.2656010E-06  1.2899740E-05  1.8768900E-03  1.5180830E-04  0.000E+00  0.0141  3.805150    0.000  2.001900  7.219250  0.6058008E+00  0.3797921E+00  1.3706950E-05  3.7504870E-06  3.3422260E-03  5.4674650E-03  2.7173850E-04  6.7237120E-08  1.8768900E-03  1.5180830E-04  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.000000  0.0000000E+00  0.0000000000E+00
 16  0.889344250000000E+09    1.250000  0.340330  3.805200  0.7200000E+00  0.2659559E+00  2.2831520E-03  2.7707440E-05  6.5875800E-04  5.7184750E-03  2.2656010E-06  1.2899740E-05  1.8768900E-03  1.5180830E-04  0.000E+00  0.0140  3.805200    0.000  2.006730  7.220690  0.5979613E+00  0.3876307E+00  1.3794710E-05  3.7747610E-06  3.3435970E-03  5.4404280E-03  2.9863710E-04  7.4198110E-08  1.8768900E-03  1.5180830E-04  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.000000  0.0000000E+00  0.0000000000E+00
 17  0.941629590000000E+09    1.250000  0.343130  3.805250  0.7200000E+00  0.2659559E+00  2.2831520E-03  2.7707440E-05  6.5875800E-04  5.7184750E-03  2.2656010E-06  1.2899740E-05  1.8768900E-03  1.5180830E-04  0.000E+00  0.0139  3.805250    0.000  2.011610  7.222150  0.5900573E+00  0.3955339E+00  1.3885870E-05  3.7999710E-06  3.3454130E-03  5.4117520E-03  3.2673150E-04  8.1506220E-08  1.8768900E-03  1.5180830E-04  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.000000  0.0000000E+00  0.0000000000E+00
 18  0.993914940000000E+09    1.250000  0.345910  3.805280  0.7200000E+00  0.2659559E+00  2.2831520E-03  2.7707440E-05  6.5875800E-04  5.7184750E-03  2.2656010E-06  1.2899740E-05  1.8768900E-03  1.5180830E-04  0.000E+00  0.0138  3.805280    0.000  2.016550  7.223620  0.5820865E+00  0.4035038E+00  1.3980610E-05  3.8261740E-06  3.3477440E-03  5.3813310E-03  3.5604650E-04  8.9169860E-08  1.8768900E-03  1.5180830E-04  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.000000  0.0000000E+00  0.0000000000E+00
 19  0.104620030000000E+10    1.250000  0.348740  3.805320  0.7200000E+00  0.2659559E+00  2.2831520E-03  2.7707440E-05  6.5875800E-04  5.7184750E-03  2.2656010E-06  1.2899740E-05  1.8768900E-03  1.5180830E-04  0.000E+00  0.0138  3.805320    0.000  2.021540  7.225110  0.5740466E+00  0.4115428E+00  1.4079540E-05  3.8535230E-06  3.3506710E-03  5.3490570E-03  3.8660060E-04  9.7196830E-08  1.8768900E-03  1.5180830E-04  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.000000  0.0000000E+00  0.0000000000E+00
 20  0.109690120000000E+10    1.250000  0.351490  3.805360  0.7200000E+00  0.2659559E+00  2.2831520E-03  2.7707440E-05  6.5875800E-04  5.7184750E-03  2.2656010E-06  1.2899740E-05  1.8768900E-03  1.5180830E-04  0.000E+00  0.0137  3.805360    0.000  2.026440  7.226580  0.5661816E+00  0.4194070E+00  1.4179920E-05  3.8812760E-06  3.3541620E-03  5.3158760E-03  4.1742970E-04  1.0533460E-07  1.8768900E-03  1.5180830E-04  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.000000  0.0000000E+00  0.0000000000E+00
