  1  0.349993350000000E+08    1.000000 -0.138080  3.754270  0.7200000E+00  0.2659559E+00  2.2831520E-03  2.7707440E-05  6.5875800E-04  5.7184750E-03  2.2656010E-06  1.2899740E-05  1.8768900E-03  1.5180830E-04  0.000E+00  0.0086  3.754270    0.000  1.914800  7.130230  0.7169588E+00  0.2686561E+00  2.7865080E-04  9.9268590E-05  2.9253440E-03  5.7182000E-03  2.5870740E-06  9.2938450E-06  1.8768900E-03  1.5180830E-04  0.000E+00  8.133E-05  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  5.00E+01  0.000000  0.000000  0.0000000E+00  0.0000000000E+00
  2  0.145292740000000E+09    1.000000 -0.131150  3.754770  0.7203142E+00  0.2656426E+00  2.2813210E-03  2.7682570E-05  6.5826710E-04  5.7144420E-03  2.2638640E-06  1.2889000E-05  1.8756960E-03  1.5169730E-04  0.000E+00  0.0000  3.754770    0.000  1.923840  7.129090  0.7084294E+00  0.2771331E+00  1.0045910E-05  2.7456060E-06  3.3507320E-03  5.7212700E-03  4.0794840E-06  2.2238900E-06  1.8781790E-03  1.5192570E-04  0.000E+00  1.046E-05  8.264E-05  1.000E+00  1.000E+00  0.00E+00  0.00E+00  6.13E+00  0.000000  0.000000  0.0000000E+00  0.0000000000E+00
  3  0.255790040000000E+09    1.000000 -0.128580  3.754850  0.7206442E+00  0.2653128E+00  2.2793920E-03  2.7656730E-05  6.5774990E-04  5.7101920E-03  2.2620340E-06  1.2877680E-05  1.8744380E-03  1.5158020E-04  0.000E+00  0.0000  3.754850    0.000  1.929030  7.129860  0.6998869E+00  0.2856670E+00  9.8761680E-06  2.6939690E-06  3.3552030E-03  5.7248200E-03  5.6492640E-06  5.4378570E-07  1.8796420E-03  1.5205860E-04  0.000E+00  7.808E-06  8.598E-05  1.000E+00  1.000E+00  0.00E+00  0.00E+00  4.53E+00  0.000000  0.000000  0.0000000E+00  0.0000000000E+00
  4  0.350854300000000E+09    1.000000 -0.126570  3.754930  0.7209031E+00  0.2650516E+00  2.2778650E-03  2.7636950E-05  6.5734070E-04  5.7068280E-03  2.2605850E-06  1.2868720E-05  1.8734420E-03  1.5148750E-04  0.000E+00  0.0000  3.754930    0.000  1.933490  7.130680  0.6925441E+00  0.2930023E+00  9.8813980E-06  2.6950520E-06  3.3580390E-03  5.7278770E-03  7.0604590E-06  1.5747190E-07  1.8809120E-03  1.5217410E-04  0.000E+00  6.717E-06  9.042E-05  1.000E+00  1.000E+00  0.00E+00  0.00E+00  4.03E+00  0.000000  0.000000  0.0000000E+00  0.0000000000E+00
  5  0.461762610000000E+09    1.000000 -0.124250  3.755030  0.7212034E+00  0.2647474E+00  2.2760820E-03  2.7615140E-05  6.5686320E-04  5.7029020E-03  2.2588940E-06  1.2858260E-05  1.8722790E-03  1.5137930E-04  0.000E+00  0.0000  3.755030    0.000  1.938730  7.131710  0.6839779E+00  0.3015594E+00  9.9253940E-06  2.7070170E-06  3.3610920E-03  5.7314750E-03  8.7892180E-06  3.5966470E-08  1.8824270E-03  1.5231180E-04  0.000E+00  5.949E-06  9.373E-05  1.000E+00  1.000E+00  0.00E+00  0.00E+00  3.70E+00  0.000000  0.000000  0.0000000E+00  0.0000000000E+00
  6  0.556826870000000E+09    1.000000 -0.122220  3.755120  0.7214273E+00  0.2645164E+00  2.2747280E-03  2.7600920E-05  6.5650110E-04  5.6999230E-03  2.2576100E-06  1.2850310E-05  1.8713970E-03  1.5129710E-04  0.000E+00  0.0000  3.755120    0.000  1.943260  7.132610  0.6766335E+00  0.3088958E+00  9.9727170E-06  2.7199930E-06  3.3636750E-03  5.7345680E-03  1.0348150E-05  1.0659150E-08  1.8837510E-03  1.5243200E-04  0.000E+00  5.678E-06  9.517E-05  1.000E+00  1.000E+00  0.00E+00  0.00E+00  3.51E+00  0.000000  0.000000  0.0000000E+00  0.0000000000E+00
  7  0.667735180000000E+09    1.000000 -0.119820  3.755220  0.7216851E+00  0.2642485E+00  2.2731520E-03  2.7587670E-05  6.5608090E-04  5.6964650E-03  2.2561200E-06  1.2841090E-05  1.8703720E-03  1.5120170E-04  0.000E+00  0.0000  3.755220    0.000  1.948570  7.133690  0.6680629E+00  0.3174568E+00  1.0031830E-05  2.7362050E-06  3.3667130E-03  5.7381790E-03  1.2262410E-05  3.7597510E-09  1.8853220E-03  1.5257480E-04  0.000E+00  5.446E-06  9.577E-05  1.000E+00  1.000E+00  0.00E+00  0.00E+00  3.33E+00  0.000000  0.000000  0.0000000E+00  0.0000000000E+00
  8  0.762799440000000E+09    1.000000 -0.117730  3.755340  0.7218970E+00  0.2640261E+00  2.2718350E-03  2.7580620E-05  6.5573100E-04  5.6935830E-03  2.2548780E-06  1.2833400E-05  1.8695180E-03  1.5112220E-04  0.000E+00  0.0000  3.755340    0.000  1.953190  7.134660  0.6607103E+00  0.3248010E+00  1.0085810E-05  2.7510290E-06  3.3693960E-03  5.7413490E-03  1.3994250E-05  2.7315190E-09  1.8867150E-03  1.5270120E-04  0.000E+00  5.186E-06  9.564E-05  1.000E+00  1.000E+00  0.00E+00  0.00E+00  3.23E+00  0.000000  0.000000  0.0000000E+00  0.0000000000E+00
  9  0.873707750000000E+09    1.000000 -0.115230  3.755480  0.7221299E+00  0.2637786E+00  2.2703570E-03  2.7579260E-05  6.5534030E-04  5.6903610E-03  2.2534900E-06  1.2824810E-05  1.8685640E-03  1.5103330E-04  0.000E+00  0.0000  3.755480    0.000  1.958620  7.135810  0.6521271E+00  0.3333743E+00  1.0149690E-05  2.7685790E-06  3.3725070E-03  5.7449390E-03  1.6128660E-05  2.7937860E-09  1.8883490E-03  1.5284970E-04  0.000E+00  4.969E-06  9.512E-05  1.000E+00  1.000E+00  0.00E+00  0.00E+00  3.11E+00  0.000000  0.000000  0.0000000E+00  0.0000000000E+00
 10  0.968772020000000E+09    1.000000 -0.113040  3.755590  0.7223227E+00  0.2635723E+00  2.2691120E-03  2.7584550E-05  6.5501310E-04  5.6876590E-03  2.2523270E-06  1.2817600E-05  1.8677630E-03  1.5095870E-04  0.000E+00  0.0000  3.755590    0.000  1.963330  7.136820  0.6447630E+00  0.3407298E+00  1.0206090E-05  2.7840630E-06  3.3752090E-03  5.7479780E-03  1.8062490E-05  3.1067650E-09  1.8897550E-03  1.5297760E-04  0.000E+00  4.823E-06  9.450E-05  1.000E+00  1.000E+00  0.00E+00  0.00E+00  3.02E+00  0.000000  0.000000  0.0000000E+00  0.0000000000E+00
 11  0.107968030000000E+10    1.000000 -0.110470  3.755730  0.7225433E+00  0.2633347E+00  2.2676620E-03  2.7599400E-05  6.5463510E-04  5.6845300E-03  2.2509790E-06  1.2809250E-05  1.8668350E-03  1.5087240E-04  0.000E+00  0.0000  3.755730    0.000  1.968870  7.138010  0.6361628E+00  0.3493196E+00  1.0273100E-05  2.8024650E-06  3.3784270E-03  5.7515310E-03  2.0450270E-05  3.5541020E-09  1.8914330E-03  1.5313020E-04  0.000E+00  4.726E-06  9.365E-05  1.000E+00  1.000E+00  0.00E+00  0.00E+00  2.97E+00  0.000000  0.000000  0.0000000E+00  0.0000000000E+00
 12  0.117474460000000E+10    1.000000 -0.108220  3.755860  0.7227273E+00  0.2631354E+00  2.2664280E-03  2.7620800E-05  6.5431670E-04  5.6818880E-03  2.2498420E-06  1.2802200E-05  1.8660520E-03  1.5079950E-04  0.000E+00  0.0000  3.755860    0.000  1.973670  7.139060  0.6287828E+00  0.3566905E+00  1.0332510E-05  2.8187850E-06  3.3812350E-03  5.7545650E-03  2.2618450E-05  3.9743710E-09  1.8929010E-03  1.5326370E-04  0.000E+00  4.594E-06  9.285E-05  1.000E+00  1.000E+00  0.00E+00  0.00E+00  2.90E+00  0.000000  0.000000  0.0000000E+00  0.0000000000E+00
 13  0.128565290000000E+10    1.000000 -0.105550  3.756010  0.7229370E+00  0.2629073E+00  2.2649990E-03  2.7656400E-05  6.5395190E-04  5.6788490E-03  2.2485340E-06  1.2794090E-05  1.8651510E-03  1.5071570E-04  0.000E+00  0.0000  3.756010    0.000  1.979320  7.140290  0.6201624E+00  0.3653001E+00  1.0402520E-05  2.8380240E-06  3.3845700E-03  5.7580810E-03  2.5300350E-05  4.5015080E-09  1.8946480E-03  1.5342260E-04  0.000E+00  4.444E-06  9.189E-05  1.000E+00  1.000E+00  0.00E+00  0.00E+00  2.80E+00  0.000000  0.000000  0.0000000E+00  0.0000000000E+00
 14  0.138071720000000E+10    1.000000 -0.103240  3.756140  0.7231101E+00  0.2627180E+00  2.2637940E-03  2.7697380E-05  6.5364890E-04  5.6763130E-03  2.2474430E-06  1.2787310E-05  1.8643990E-03  1.5064580E-04  0.000E+00  0.0000  3.756140    0.000  1.984230  7.141390  0.6127631E+00  0.3726899E+00  1.0464960E-05  2.8551790E-06  3.3874790E-03  5.7610660E-03  2.7740510E-05  4.9869120E-09  1.8961750E-03  1.5356140E-04  0.000E+00  4.344E-06  9.106E-05  1.000E+00  1.000E+00  0.00E+00  0.00E+00  2.74E+00  0.000000  0.000000  0.0000000E+00  0.0000000000E+00
 15  0.149162550000000E+10    1.000000 -0.100500  3.756300  0.7233148E+00  0.2624946E+00  2.2623550E-03  2.7755990E-05  6.5329130E-04  5.6733060E-03  2.2461490E-06  1.2779270E-05  1.8635080E-03  1.5056290E-04  0.000E+00  0.0000  3.756300    0.000  1.989990  7.142660  0.6041189E+00  0.3813226E+00  1.0538180E-05  2.8752990E-06  3.3909380E-03  5.7645110E-03  3.0763180E-05  5.5941260E-09  1.8979930E-03  1.5372670E-04  0.000E+00  4.234E-06  9.012E-05  1.000E+00  1.000E+00  0.00E+00  0.00E+00  2.69E+00  0.000000  0.000000  0.0000000E+00  0.0000000000E+00
 16  0.158668970000000E+10    1.000000 -0.098120  3.756430  0.7234776E+00  0.2623150E+00  2.2611680E-03  2.7819410E-05  6.5300310E-04  5.6708600E-03  2.2450970E-06  1.2772720E-05  1.8627830E-03  1.5049540E-04  0.000E+00  0.0000  3.756430    0.000  1.994990  7.143770  0.5966993E+00  0.3887323E+00  1.0602290E-05  2.8929180E-06  3.3939700E-03  5.7674480E-03  3.3515610E-05  6.1526460E-09  1.8995920E-03  1.5387200E-04  0.000E+00  4.145E-06  8.935E-05  1.000E+00  1.000E+00  0.00E+00  0.00E+00  2.64E+00  0.000000  0.000000  0.0000000E+00  0.0000000000E+00
 17  0.169759800000000E+10    1.000000 -0.095330  3.756580  0.7236668E+00  0.2621061E+00  2.2597630E-03  2.7906320E-05  6.5266800E-04  5.6679930E-03  2.2438640E-06  1.2765040E-05  1.8619330E-03  1.5041640E-04  0.000E+00  0.0000  3.756580    0.000  2.000870  7.145080  0.5880304E+00  0.3973893E+00  1.0678650E-05  2.9139050E-06  3.3975530E-03  5.7707760E-03  3.6929370E-05  6.8524110E-09  1.9014800E-03  1.5404370E-04  0.000E+00  4.089E-06  8.848E-05  1.000E+00  1.000E+00  0.00E+00  0.00E+00  2.60E+00  0.000000  0.000000  0.0000000E+00  0.0000000000E+00
 18  0.179266230000000E+10    1.000000 -0.092900  3.756710  0.7238276E+00  0.2619286E+00  2.2585490E-03  2.7991590E-05  6.5238440E-04  5.6655420E-03  2.2428100E-06  1.2758460E-05  1.8612070E-03  1.5034890E-04  0.000E+00  0.0000  3.756710    0.000  2.005980  7.146240  0.5805871E+00  0.4048220E+00  1.0746090E-05  2.9324450E-06  3.4006890E-03  5.7735820E-03  4.0044520E-05  7.4977730E-09  1.9031360E-03  1.5419420E-04  0.000E+00  4.020E-06  8.774E-05  1.000E+00  1.000E+00  0.00E+00  0.00E+00  2.57E+00  0.000000  0.000000  0.0000000E+00  0.0000000000E+00
 19  0.190357060000000E+10    1.000000 -0.090030  3.756840  0.7240149E+00  0.2617219E+00  2.2571110E-03  2.8103650E-05  6.5205520E-04  5.6626660E-03  2.2415750E-06  1.2750750E-05  1.8603540E-03  1.5026960E-04  0.000E+00  0.0000  3.756840    0.000  2.011990  7.147590  0.5718890E+00  0.4135075E+00  1.0825620E-05  2.9543090E-06  3.4044240E-03  5.7767840E-03  4.3914250E-05  8.3066390E-09  1.9051100E-03  1.5437360E-04  0.000E+00  3.951E-06  8.691E-05  1.000E+00  1.000E+00  0.00E+00  0.00E+00  2.53E+00  0.000000  0.000000  0.0000000E+00  0.0000000000E+00
 20  0.199863490000000E+10    1.000000 -0.087550  3.756970  0.7241721E+00  0.2615482E+00  2.2558800E-03  2.8210540E-05  6.5178050E-04  5.6602330E-03  2.2405290E-06  1.2744220E-05  1.8596330E-03  1.5020260E-04  0.000E+00  0.0000  3.756970    0.000  2.017190  7.148750  0.5644215E+00  0.4209640E+00  1.0895040E-05  2.9733940E-06  3.4076930E-03  5.7794580E-03  4.7446380E-05  9.0516680E-09  1.9068400E-03  1.5453080E-04  0.000E+00  3.893E-06  8.625E-05  1.000E+00  1.000E+00  0.00E+00  0.00E+00  2.50E+00  0.000000  0.000000  0.0000000E+00  0.0000000000E+00
 21  0.210954320000000E+10    1.000000 -0.084610  3.757140  0.7243472E+00  0.2613536E+00  2.2544650E-03  2.8349710E-05  6.5147520E-04  5.6574780E-03  2.2393460E-06  1.2736800E-05  1.8588160E-03  1.5012670E-04  0.000E+00  0.0000  3.757140    0.000  2.023340  7.150160  0.5556936E+00  0.4296786E+00  1.0978860E-05  2.9964360E-06  3.4115880E-03  5.7824800E-03  5.1840150E-05  9.9878750E-09  1.9089040E-03  1.5471840E-04  0.000E+00  3.809E-06  8.552E-05  1.000E+00  1.000E+00  0.00E+00  0.00E+00  2.45E+00  0.000000  0.000000  0.0000000E+00  0.0000000000E+00
