  0.800  0.014000  0.400    0.800   -0.5341    3.6908    3.6908    6.0852    6.4637    0.4762    0.9412    0.5875  5.218E+10  1.0000   4.591  0.205E-05      1.07      0.00      0.00  0.0000   0.000   0.000  0.0000  0.729E+00  0.256E+00  0.222E-02  0.286E-04  0.642E-03  0.558E-02  0.221E-05  0.125E-04  0.184E-02  0.148E-03  0.000E+00
  0.804  0.014000  0.400    0.804   -0.5230    3.6924    3.6924    6.0576    6.4306    0.4682    0.9332    0.5824  5.246E+10  1.0000   4.588  0.206E-05      1.08      0.00      0.00  0.0000   0.000   0.000  0.0000  0.729E+00  0.256E+00  0.222E-02  0.286E-04  0.642E-03  0.558E-02  0.221E-05  0.125E-04  0.184E-02  0.148E-03  0.000E+00
  0.807  0.014000  0.400    0.807   -0.5120    3.6940    3.6940    6.0300    6.3976    0.4602    0.9252    0.5773  5.274E+10  1.0000   4.586  0.207E-05      1.10      0.00      0.00  0.0000   0.000   0.000  0.0000  0.729E+00  0.256E+00  0.222E-02  0.287E-04  0.642E-03  0.558E-02  0.221E-05  0.125E-04  0.183E-02  0.148E-03  0.000E+00
  0.811  0.014000  0.400    0.811   -0.5010    3.6955    3.6955    6.0025    6.3646    0.4523    0.9173    0.5723  5.303E+10  1.0000   4.583  0.208E-05      1.11      0.00      0.00  0.0000   0.000   0.000  0.0000  0.729E+00  0.256E+00  0.222E-02  0.288E-04  0.642E-03  0.558E-02  0.221E-05  0.125E-04  0.183E-02  0.148E-03  0.000E+00
  0.815  0.014000  0.400    0.815   -0.4900    3.6971    3.6971    5.9750    6.3317    0.4443    0.9093    0.5672  5.331E+10  1.0000   4.580  0.209E-05      1.12      0.00      0.00  0.0000   0.000   0.000  0.0000  0.729E+00  0.256E+00  0.222E-02  0.289E-04  0.642E-03  0.558E-02  0.220E-05  0.125E-04  0.183E-02  0.148E-03  0.000E+00
  0.819  0.014000  0.400    0.819   -0.4790    3.6987    3.6987    5.9476    6.2988    0.4364    0.9014    0.5622  5.360E+10  1.0000   4.578  0.211E-05      1.13      0.00      0.00  0.0000   0.000   0.000  0.0000  0.729E+00  0.256E+00  0.222E-02  0.289E-04  0.642E-03  0.558E-02  0.220E-05  0.125E-04  0.183E-02  0.148E-03  0.000E+00
  0.822  0.014000  0.400    0.822   -0.4681    3.7003    3.7003    5.9202    6.2660    0.4285    0.8938    0.5573  5.389E+10  1.0000   4.575  0.212E-05      1.15      0.00      0.00  0.0000   0.000   0.000  0.0000  0.729E+00  0.256E+00  0.222E-02  0.290E-04  0.642E-03  0.558E-02  0.220E-05  0.125E-04  0.183E-02  0.148E-03  0.000E+00
  0.826  0.014000  0.400    0.826   -0.4571    3.7019    3.7019    5.8928    6.2333    0.4207    0.8864    0.5526  5.418E+10  1.0000   4.572  0.213E-05      1.16      0.00      0.00  0.0000   0.000   0.000  0.0000  0.729E+00  0.256E+00  0.222E-02  0.291E-04  0.642E-03  0.558E-02  0.220E-05  0.125E-04  0.183E-02  0.148E-03  0.000E+00
  0.830  0.014000  0.400    0.830   -0.4462    3.7034    3.7034    5.8655    6.2006    0.4129    0.8789    0.5478  5.447E+10  1.0000   4.570  0.213E-05      1.17      0.00      0.00  0.0000   0.000   0.000  0.0000  0.730E+00  0.256E+00  0.222E-02  0.292E-04  0.642E-03  0.557E-02  0.220E-05  0.125E-04  0.183E-02  0.148E-03  0.000E+00
  0.834  0.014000  0.400    0.834   -0.4353    3.7050    3.7050    5.8382    6.1680    0.4051    0.8715    0.5430  5.477E+10  1.0000   4.567  0.214E-05      1.18      0.00      0.00  0.0000   0.000   0.000  0.0000  0.730E+00  0.256E+00  0.222E-02  0.293E-04  0.642E-03  0.557E-02  0.220E-05  0.125E-04  0.183E-02  0.148E-03  0.000E+00
