  0.800  0.014000  0.000    0.800   -0.5742    3.6877    3.6877    6.1854    6.5743    0.4914    0.9564    0.5972  5.053E+10  1.0000   4.619  0.000E+00      0.00      0.00      0.00  0.0000   0.000   0.000  0.0000  0.728E+00  0.258E+00  0.223E-02  0.270E-04  0.645E-03  0.560E-02  0.222E-05  0.126E-04  0.184E-02  0.149E-03  0.000E+00
  0.804  0.014000  0.000    0.804   -0.5642    3.6892    3.6892    6.1606    6.5443    0.4839    0.9489    0.5924  5.076E+10  1.0000   4.617  0.000E+00      0.00      0.00      0.00  0.0000   0.000   0.000  0.0000  0.728E+00  0.258E+00  0.223E-02  0.270E-04  0.645E-03  0.560E-02  0.222E-05  0.126E-04  0.184E-02  0.149E-03  0.000E+00
  0.807  0.014000  0.000    0.807   -0.5543    3.6907    3.6907    6.1358    6.5144    0.4763    0.9413    0.5876  5.099E+10  1.0000   4.615  0.000E+00      0.00      0.00      0.00  0.0000   0.000   0.000  0.0000  0.728E+00  0.258E+00  0.223E-02  0.270E-04  0.645E-03  0.560E-02  0.222E-05  0.126E-04  0.184E-02  0.149E-03  0.000E+00
  0.811  0.014000  0.000    0.811   -0.5445    3.6922    3.6922    6.1112    6.4845    0.4688    0.9338    0.5828  5.121E+10  1.0000   4.613  0.000E+00      0.00      0.00      0.00  0.0000   0.000   0.000  0.0000  0.728E+00  0.258E+00  0.223E-02  0.270E-04  0.645E-03  0.560E-02  0.222E-05  0.126E-04  0.184E-02  0.149E-03  0.000E+00
  0.815  0.014000  0.000    0.815   -0.5346    3.6937    3.6937    6.0866    6.4548    0.4613    0.9263    0.5780  5.144E+10  1.0000   4.612  0.000E+00      0.00      0.00      0.00  0.0000   0.000   0.000  0.0000  0.728E+00  0.258E+00  0.223E-02  0.270E-04  0.644E-03  0.560E-02  0.221E-05  0.126E-04  0.184E-02  0.149E-03  0.000E+00
  0.819  0.014000  0.000    0.819   -0.5248    3.6952    3.6952    6.0621    6.4253    0.4539    0.9189    0.5733  5.167E+10  1.0000   4.610  0.000E+00      0.00      0.00      0.00  0.0000   0.000   0.000  0.0000  0.728E+00  0.258E+00  0.223E-02  0.270E-04  0.644E-03  0.560E-02  0.221E-05  0.126E-04  0.184E-02  0.148E-03  0.000E+00
  0.822  0.014000  0.000    0.822   -0.5151    3.6967    3.6967    6.0377    6.3958    0.4464    0.9114    0.5686  5.190E+10  1.0000   4.608  0.000E+00      0.00      0.00      0.00  0.0000   0.000   0.000  0.0000  0.728E+00  0.258E+00  0.223E-02  0.270E-04  0.644E-03  0.560E-02  0.221E-05  0.126E-04  0.184E-02  0.148E-03  0.000E+00
  0.826  0.014000  0.000    0.826   -0.5054    3.6982    3.6982    6.0134    6.3664    0.4391    0.9041    0.5639  5.212E+10  1.0000   4.606  0.000E+00      0.00      0.00      0.00  0.0000   0.000   0.000  0.0000  0.728E+00  0.258E+00  0.223E-02  0.270E-04  0.644E-03  0.560E-02  0.221E-05  0.126E-04  0.184E-02  0.148E-03  0.000E+00
  0.830  0.014000  0.000    0.830   -0.4957    3.6997    3.6997    5.9892    6.3372    0.4317    0.8968    0.5593  5.235E+10  1.0000   4.604  0.000E+00      0.00      0.00      0.00  0.0000   0.000   0.000  0.0000  0.729E+00  0.258E+00  0.223E-02  0.270E-04  0.644E-03  0.559E-02  0.221E-05  0.126E-04  0.184E-02  0.148E-03  0.000E+00
  0.834  0.014000  0.000    0.834   -0.4860    3.7011    3.7011    5.9651    6.3080    0.4244    0.8899    0.5548  5.258E+10  1.0000   4.602  0.000E+00      0.00      0.00      0.00  0.0000   0.000   0.000  0.0000  0.729E+00  0.258E+00  0.223E-02  0.270E-04  0.644E-03  0.559E-02  0.221E-05  0.126E-04  0.184E-02  0.148E-03  0.000E+00
  0.837  0.014000  0.000    0.837   -0.4764    3.7026    3.7026    5.9410    6.2790    0.4171    0.8829    0.5503  5.281E+10  1.0000   4.600  0.000E+00      0.00      0.00      0.00  0.0000   0.000   0.000  0.0000  0.729E+00  0.257E+00  0.223E-02  0.270E-04  0.644E-03  0.559E-02  0.221E-05  0.126E-04  0.184E-02  0.148E-03  0.000E+00
  0.841  0.014000  0.000    0.841   -0.4668    3.7040    3.7040    5.9170    6.2500    0.4098    0.8760    0.5459  5.304E+10  1.0000   4.599  0.000E+00      0.00      0.00      0.00  0.0000   0.000   0.000  0.0000  0.729E+00  0.257E+00  0.223E-02  0.270E-04  0.643E-03  0.559E-02  0.221E-05  0.126E-04  0.184E-02  0.148E-03  0.000E+00
  0.845  0.014000  0.000    0.845   -0.4573    3.7055    3.7055    5.8932    6.2212    0.4025    0.8691    0.5414  5.327E+10  1.0000   4.597  0.000E+00      0.00      0.00      0.00  0.0000   0.000   0.000  0.0000  0.729E+00  0.257E+00  0.223E-02  0.269E-04  0.643E-03  0.559E-02  0.221E-05  0.126E-04  0.184E-02  0.148E-03  0.000E+00
  0.848  0.014000  0.000    0.848   -0.4477    3.7069    3.7069    5.8694    6.1925    0.3953    0.8622    0.5370  5.350E+10  1.0000   4.595  0.000E+00      0.00      0.00      0.00  0.0000   0.000   0.000  0.0000  0.729E+00  0.257E+00  0.223E-02  0.269E-04  0.643E-03  0.559E-02  0.221E-05  0.126E-04  0.184E-02  0.148E-03  0.000E+00
  0.852  0.014000  0.000    0.852   -0.4383    3.7084    3.7084    5.8457    6.1638    0.3881    0.8553    0.5326  5.373E+10  1.0000   4.593  0.000E+00      0.00      0.00      0.00  0.0000   0.000   0.000  0.0000  0.729E+00  0.257E+00  0.223E-02  0.269E-04  0.643E-03  0.559E-02  0.221E-05  0.126E-04  0.184E-02  0.148E-03  0.000E+00
  0.856  0.014000  0.000    0.856   -0.4288    3.7098    3.7098    5.8220    6.1353    0.3809    0.8485    0.5281  5.396E+10  1.0000   4.591  0.000E+00      0.00      0.00      0.00  0.0000   0.000   0.000  0.0000  0.729E+00  0.257E+00  0.222E-02  0.269E-04  0.643E-03  0.559E-02  0.221E-05  0.126E-04  0.184E-02  0.148E-03  0.000E+00
  0.860  0.014000  0.000    0.860   -0.4194    3.7112    3.7112    5.7985    6.1068    0.3738    0.8417    0.5237  5.419E+10  1.0000   4.590  0.000E+00      0.00      0.00      0.00  0.0000   0.000   0.000  0.0000  0.729E+00  0.257E+00  0.222E-02  0.269E-04  0.643E-03  0.558E-02  0.221E-05  0.126E-04  0.184E-02  0.148E-03  0.000E+00
