  0.800  0.014000  0.400    0.800   -0.4435    3.6993    3.6993    5.8588    6.2081    0.4336    0.8986    0.5604  5.569E+10  1.0000   4.535  0.150E-05      0.84      0.00      0.00  0.0000   0.000   0.000  0.0000  0.737E+00  0.248E+00  0.216E-02  0.294E-04  0.627E-03  0.546E-02  0.215E-05  0.122E-04  0.180E-02  0.144E-03  0.000E+00
  0.804  0.014000  0.400    0.804   -0.4301    3.7010    3.7010    5.8253    6.1687    0.4250    0.8905    0.5552  5.611E+10  1.0000   4.530  0.151E-05      0.85      0.00      0.00  0.0000   0.000   0.000  0.0000  0.737E+00  0.248E+00  0.216E-02  0.296E-04  0.627E-03  0.545E-02  0.215E-05  0.122E-04  0.180E-02  0.144E-03  0.000E+00
  0.807  0.014000  0.400    0.807   -0.4167    3.7027    3.7027    5.7917    6.1293    0.4164    0.8823    0.5499  5.654E+10  1.0000   4.526  0.152E-05      0.86      0.00      0.00  0.0000   0.000   0.000  0.0000  0.738E+00  0.247E+00  0.216E-02  0.298E-04  0.627E-03  0.545E-02  0.215E-05  0.122E-04  0.180E-02  0.144E-03  0.000E+00
  0.811  0.014000  0.400    0.811   -0.4032    3.7044    3.7044    5.7580    6.0898    0.4079    0.8742    0.5447  5.697E+10  1.0000   4.521  0.152E-05      0.87      0.00      0.00  0.0000   0.000   0.000  0.0000  0.738E+00  0.247E+00  0.216E-02  0.300E-04  0.627E-03  0.545E-02  0.215E-05  0.122E-04  0.180E-02  0.144E-03  0.000E+00
  0.815  0.014000  0.400    0.815   -0.3897    3.7061    3.7061    5.7243    6.0502    0.3994    0.8661    0.5395  5.741E+10  1.0000   4.516  0.153E-05      0.88      0.00      0.00  0.0000   0.000   0.000  0.0000  0.738E+00  0.247E+00  0.216E-02  0.301E-04  0.627E-03  0.545E-02  0.215E-05  0.122E-04  0.180E-02  0.144E-03  0.000E+00
  0.819  0.014000  0.400    0.819   -0.3762    3.7078    3.7078    5.6905    6.0107    0.3911    0.8582    0.5344  5.787E+10  1.0000   4.511  0.154E-05      0.90      0.00      0.00  0.0000   0.000   0.000  0.0000  0.738E+00  0.247E+00  0.216E-02  0.303E-04  0.627E-03  0.545E-02  0.215E-05  0.122E-04  0.180E-02  0.144E-03  0.000E+00
  0.822  0.014000  0.400    0.822   -0.3626    3.7094    3.7094    5.6565    5.9711    0.3828    0.8503    0.5293  5.833E+10  1.0000   4.506  0.154E-05      0.91      0.00      0.00  0.0000   0.000   0.000  0.0000  0.738E+00  0.247E+00  0.216E-02  0.305E-04  0.627E-03  0.545E-02  0.215E-05  0.122E-04  0.180E-02  0.144E-03  0.000E+00
  0.826  0.014000  0.400    0.826   -0.3490    3.7111    3.7111    5.6225    5.9314    0.3745    0.8424    0.5242  5.880E+10  1.0000   4.501  0.155E-05      0.92      0.00      0.00  0.0000   0.000   0.000  0.0000  0.738E+00  0.247E+00  0.216E-02  0.307E-04  0.627E-03  0.545E-02  0.215E-05  0.122E-04  0.180E-02  0.144E-03  0.000E+00
  0.830  0.014000  0.400    0.830   -0.3353    3.7127    3.7127    5.5883    5.8916    0.3663    0.8346    0.5191  5.929E+10  1.0000   4.496  0.156E-05      0.93      0.00      0.00  0.0000   0.000   0.000  0.0000  0.738E+00  0.247E+00  0.216E-02  0.309E-04  0.627E-03  0.545E-02  0.215E-05  0.122E-04  0.180E-02  0.144E-03  0.000E+00
  0.834  0.014000  0.400    0.834   -0.3216    3.7144    3.7144    5.5540    5.8517    0.3582    0.8268    0.5140  5.978E+10  1.0000   4.491  0.156E-05      0.94      0.00      0.00  0.0000   0.000   0.000  0.0000  0.738E+00  0.247E+00  0.216E-02  0.311E-04  0.627E-03  0.545E-02  0.215E-05  0.122E-04  0.180E-02  0.144E-03  0.000E+00
  0.837  0.014000  0.400    0.837   -0.3078    3.7160    3.7160    5.5196    5.8118    0.3501    0.8191    0.5089  6.028E+10  1.0000   4.485  0.157E-05      0.95      0.00      0.00  0.0000   0.000   0.000  0.0000  0.738E+00  0.247E+00  0.215E-02  0.313E-04  0.627E-03  0.545E-02  0.215E-05  0.122E-04  0.180E-02  0.144E-03  0.000E+00
  0.841  0.014000  0.400    0.841   -0.2940    3.7176    3.7176    5.4850    5.7717    0.3420    0.8114    0.5039  6.080E+10  1.0000   4.480  0.157E-05      0.97      0.00      0.00  0.0000   0.000   0.000  0.0000  0.738E+00  0.247E+00  0.215E-02  0.315E-04  0.627E-03  0.545E-02  0.215E-05  0.122E-04  0.180E-02  0.144E-03  0.000E+00
  0.845  0.014000  0.400    0.845   -0.2801    3.7192    3.7192    5.4503    5.7315    0.3340    0.8038    0.4988  6.132E+10  1.0000   4.474  0.158E-05      0.98      0.00      0.00  0.0000   0.000   0.000  0.0000  0.738E+00  0.247E+00  0.215E-02  0.318E-04  0.627E-03  0.544E-02  0.215E-05  0.122E-04  0.180E-02  0.144E-03  0.000E+00
  0.848  0.014000  0.400    0.848   -0.2662    3.7208    3.7208    5.4154    5.6912    0.3261    0.7961    0.4937  6.186E+10  1.0000   4.469  0.158E-05      0.99      0.00      0.00  0.0000   0.000   0.000  0.0000  0.738E+00  0.247E+00  0.215E-02  0.320E-04  0.627E-03  0.544E-02  0.215E-05  0.122E-04  0.179E-02  0.144E-03  0.000E+00
  0.852  0.014000  0.400    0.852   -0.2521    3.7224    3.7224    5.3804    5.6507    0.3182    0.7882    0.4884  6.242E+10  1.0000   4.463  0.159E-05      1.00      0.00      0.00  0.0000   0.000   0.000  0.0000  0.738E+00  0.247E+00  0.215E-02  0.322E-04  0.627E-03  0.544E-02  0.215E-05  0.122E-04  0.179E-02  0.144E-03  0.000E+00
  0.856  0.014000  0.400    0.856   -0.2380    3.7239    3.7239    5.3451    5.6101    0.3104    0.7804    0.4832  6.299E+10  1.0000   4.457  0.159E-05      1.01      0.00      0.00  0.0000   0.000   0.000  0.0000  0.738E+00  0.247E+00  0.215E-02  0.325E-04  0.627E-03  0.544E-02  0.215E-05  0.122E-04  0.179E-02  0.144E-03  0.000E+00
  0.860  0.014000  0.400    0.860   -0.2239    3.7255    3.7255    5.3097    5.5694    0.3027    0.7727    0.4779  6.357E+10  1.0000   4.451  0.160E-05      1.02      0.00      0.00  0.0000   0.000   0.000  0.0000  0.738E+00  0.247E+00  0.215E-02  0.327E-04  0.628E-03  0.544E-02  0.215E-05  0.122E-04  0.179E-02  0.144E-03  0.000E+00
  0.863  0.014000  0.400    0.863   -0.2096    3.7270    3.7270    5.2740    5.5286    0.2951    0.7651    0.4728  6.417E+10  1.0000   4.445  0.160E-05      1.04      0.00      0.00  0.0000   0.000   0.000  0.0000  0.738E+00  0.247E+00  0.215E-02  0.330E-04  0.628E-03  0.544E-02  0.215E-05  0.122E-04  0.179E-02  0.144E-03  0.000E+00
