  0.800  0.014000  0.400    0.800   -0.5748    3.6872    3.6872    6.1869    6.5774    0.4938    0.9588    0.5987  5.061E+10  1.0000   4.618  0.287E-05      1.46      0.00      0.00  0.0000   0.000   0.000  0.0000  0.724E+00  0.262E+00  0.226E-02  0.277E-04  0.652E-03  0.566E-02  0.224E-05  0.127E-04  0.186E-02  0.150E-03  0.000E+00
  0.804  0.014000  0.400    0.804   -0.5647    3.6888    3.6888    6.1618    6.5471    0.4862    0.9512    0.5939  5.084E+10  1.0000   4.616  0.289E-05      1.47      0.00      0.00  0.0000   0.000   0.000  0.0000  0.724E+00  0.262E+00  0.226E-02  0.277E-04  0.652E-03  0.566E-02  0.224E-05  0.127E-04  0.186E-02  0.150E-03  0.000E+00
  0.807  0.014000  0.400    0.807   -0.5547    3.6903    3.6903    6.1367    6.5168    0.4786    0.9436    0.5890  5.107E+10  1.0000   4.614  0.290E-05      1.49      0.00      0.00  0.0000   0.000   0.000  0.0000  0.724E+00  0.262E+00  0.226E-02  0.277E-04  0.652E-03  0.566E-02  0.224E-05  0.127E-04  0.186E-02  0.150E-03  0.000E+00
  0.811  0.014000  0.400    0.811   -0.5447    3.6918    3.6918    6.1118    6.4866    0.4710    0.9360    0.5842  5.130E+10  1.0000   4.612  0.292E-05      1.51      0.00      0.00  0.0000   0.000   0.000  0.0000  0.724E+00  0.262E+00  0.226E-02  0.277E-04  0.651E-03  0.566E-02  0.224E-05  0.127E-04  0.186E-02  0.150E-03  0.000E+00
  0.815  0.014000  0.400    0.815   -0.5348    3.6933    3.6933    6.0869    6.4566    0.4634    0.9284    0.5794  5.153E+10  1.0000   4.610  0.294E-05      1.52      0.00      0.00  0.0000   0.000   0.000  0.0000  0.724E+00  0.262E+00  0.226E-02  0.277E-04  0.651E-03  0.566E-02  0.224E-05  0.127E-04  0.186E-02  0.150E-03  0.000E+00
  0.819  0.014000  0.400    0.819   -0.5248    3.6948    3.6948    6.0621    6.4267    0.4559    0.9209    0.5746  5.177E+10  1.0000   4.608  0.295E-05      1.53      0.00      0.00  0.0000   0.000   0.000  0.0000  0.724E+00  0.262E+00  0.226E-02  0.278E-04  0.651E-03  0.566E-02  0.224E-05  0.127E-04  0.186E-02  0.150E-03  0.000E+00
  0.822  0.014000  0.400    0.822   -0.5150    3.6963    3.6963    6.0374    6.3969    0.4484    0.9134    0.5698  5.200E+10  1.0000   4.606  0.296E-05      1.55      0.00      0.00  0.0000   0.000   0.000  0.0000  0.724E+00  0.261E+00  0.226E-02  0.278E-04  0.651E-03  0.566E-02  0.224E-05  0.127E-04  0.186E-02  0.150E-03  0.000E+00
  0.826  0.014000  0.400    0.826   -0.5051    3.6978    3.6978    6.0128    6.3671    0.4410    0.9060    0.5651  5.223E+10  1.0000   4.604  0.298E-05      1.56      0.00      0.00  0.0000   0.000   0.000  0.0000  0.724E+00  0.261E+00  0.226E-02  0.278E-04  0.651E-03  0.566E-02  0.224E-05  0.127E-04  0.186E-02  0.150E-03  0.000E+00
  0.830  0.014000  0.400    0.830   -0.4953    3.6993    3.6993    5.9883    6.3375    0.4335    0.8986    0.5604  5.246E+10  1.0000   4.602  0.299E-05      1.58      0.00      0.00  0.0000   0.000   0.000  0.0000  0.724E+00  0.261E+00  0.225E-02  0.278E-04  0.651E-03  0.566E-02  0.224E-05  0.127E-04  0.186E-02  0.150E-03  0.000E+00
  0.834  0.014000  0.400    0.834   -0.4855    3.7008    3.7008    5.9638    6.3080    0.4261    0.8915    0.5559  5.270E+10  1.0000   4.600  0.301E-05      1.59      0.00      0.00  0.0000   0.000   0.000  0.0000  0.724E+00  0.261E+00  0.225E-02  0.278E-04  0.651E-03  0.566E-02  0.224E-05  0.127E-04  0.186E-02  0.150E-03  0.000E+00
  0.837  0.014000  0.400    0.837   -0.4758    3.7023    3.7023    5.9394    6.2785    0.4187    0.8845    0.5514  5.293E+10  1.0000   4.598  0.302E-05      1.61      0.00      0.00  0.0000   0.000   0.000  0.0000  0.724E+00  0.261E+00  0.225E-02  0.278E-04  0.651E-03  0.566E-02  0.224E-05  0.127E-04  0.186E-02  0.150E-03  0.000E+00
