  0.800  0.014000  0.400    0.800   -0.5686    3.6877    3.6877    6.1716    6.5606    0.4916    0.9566    0.5973  5.086E+10  1.0000   4.613  0.262E-05      1.33      0.00      0.00  0.0000   0.000   0.000  0.0000  0.725E+00  0.261E+00  0.225E-02  0.278E-04  0.650E-03  0.564E-02  0.223E-05  0.127E-04  0.185E-02  0.150E-03  0.000E+00
  0.804  0.014000  0.400    0.804   -0.5584    3.6892    3.6892    6.1461    6.5298    0.4839    0.9489    0.5924  5.110E+10  1.0000   4.611  0.263E-05      1.34      0.00      0.00  0.0000   0.000   0.000  0.0000  0.725E+00  0.261E+00  0.225E-02  0.279E-04  0.650E-03  0.564E-02  0.223E-05  0.127E-04  0.185E-02  0.150E-03  0.000E+00
  0.807  0.014000  0.400    0.807   -0.5483    3.6908    3.6908    6.1207    6.4991    0.4762    0.9412    0.5875  5.134E+10  1.0000   4.609  0.265E-05      1.36      0.00      0.00  0.0000   0.000   0.000  0.0000  0.725E+00  0.261E+00  0.225E-02  0.279E-04  0.650E-03  0.564E-02  0.223E-05  0.127E-04  0.185E-02  0.150E-03  0.000E+00
  0.811  0.014000  0.400    0.811   -0.5381    3.6923    3.6923    6.0953    6.4685    0.4685    0.9335    0.5826  5.158E+10  1.0000   4.607  0.267E-05      1.38      0.00      0.00  0.0000   0.000   0.000  0.0000  0.725E+00  0.261E+00  0.225E-02  0.279E-04  0.650E-03  0.564E-02  0.223E-05  0.127E-04  0.185E-02  0.150E-03  0.000E+00
  0.815  0.014000  0.400    0.815   -0.5280    3.6938    3.6938    6.0700    6.4380    0.4609    0.9259    0.5778  5.181E+10  1.0000   4.605  0.270E-05      1.40      0.00      0.00  0.0000   0.000   0.000  0.0000  0.725E+00  0.261E+00  0.225E-02  0.279E-04  0.650E-03  0.564E-02  0.223E-05  0.127E-04  0.185E-02  0.150E-03  0.000E+00
  0.819  0.014000  0.400    0.819   -0.5179    3.6953    3.6953    6.0448    6.4076    0.4533    0.9183    0.5729  5.205E+10  1.0000   4.603  0.273E-05      1.42      0.00      0.00  0.0000   0.000   0.000  0.0000  0.725E+00  0.260E+00  0.225E-02  0.279E-04  0.650E-03  0.564E-02  0.223E-05  0.127E-04  0.185E-02  0.150E-03  0.000E+00
  0.822  0.014000  0.400    0.822   -0.5079    3.6969    3.6969    6.0197    6.3773    0.4457    0.9107    0.5681  5.229E+10  1.0000   4.601  0.275E-05      1.44      0.00      0.00  0.0000   0.000   0.000  0.0000  0.725E+00  0.260E+00  0.225E-02  0.280E-04  0.650E-03  0.564E-02  0.223E-05  0.127E-04  0.185E-02  0.150E-03  0.000E+00
  0.826  0.014000  0.400    0.826   -0.4979    3.6984    3.6984    5.9947    6.3471    0.4382    0.9032    0.5633  5.253E+10  1.0000   4.599  0.276E-05      1.46      0.00      0.00  0.0000   0.000   0.000  0.0000  0.725E+00  0.260E+00  0.225E-02  0.280E-04  0.650E-03  0.564E-02  0.223E-05  0.127E-04  0.185E-02  0.150E-03  0.000E+00
  0.830  0.014000  0.400    0.830   -0.4879    3.6999    3.6999    5.9697    6.3170    0.4307    0.8959    0.5586  5.278E+10  1.0000   4.597  0.277E-05      1.47      0.00      0.00  0.0000   0.000   0.000  0.0000  0.725E+00  0.260E+00  0.225E-02  0.280E-04  0.650E-03  0.564E-02  0.223E-05  0.127E-04  0.185E-02  0.150E-03  0.000E+00
  0.834  0.014000  0.400    0.834   -0.4779    3.7014    3.7014    5.9448    6.2870    0.4232    0.8888    0.5541  5.302E+10  1.0000   4.595  0.279E-05      1.49      0.00      0.00  0.0000   0.000   0.000  0.0000  0.725E+00  0.260E+00  0.225E-02  0.280E-04  0.650E-03  0.564E-02  0.223E-05  0.127E-04  0.185E-02  0.150E-03  0.000E+00
  0.837  0.014000  0.400    0.837   -0.4680    3.7028    3.7028    5.9200    6.2571    0.4158    0.8817    0.5495  5.326E+10  1.0000   4.593  0.280E-05      1.51      0.00      0.00  0.0000   0.000   0.000  0.0000  0.725E+00  0.260E+00  0.225E-02  0.281E-04  0.650E-03  0.564E-02  0.223E-05  0.127E-04  0.185E-02  0.150E-03  0.000E+00
  0.841  0.014000  0.400    0.841   -0.4581    3.7043    3.7043    5.8953    6.2273    0.4083    0.8746    0.5450  5.350E+10  1.0000   4.591  0.281E-05      1.52      0.00      0.00  0.0000   0.000   0.000  0.0000  0.725E+00  0.260E+00  0.225E-02  0.281E-04  0.650E-03  0.564E-02  0.223E-05  0.127E-04  0.185E-02  0.150E-03  0.000E+00
  0.845  0.014000  0.400    0.845   -0.4482    3.7058    3.7058    5.8706    6.1975    0.4010    0.8676    0.5405  5.375E+10  1.0000   4.589  0.283E-05      1.53      0.00      0.00  0.0000   0.000   0.000  0.0000  0.725E+00  0.260E+00  0.225E-02  0.281E-04  0.649E-03  0.564E-02  0.223E-05  0.127E-04  0.185E-02  0.150E-03  0.000E+00
  0.848  0.014000  0.400    0.848   -0.4384    3.7073    3.7073    5.8460    6.1679    0.3936    0.8606    0.5360  5.399E+10  1.0000   4.587  0.284E-05      1.55      0.00      0.00  0.0000   0.000   0.000  0.0000  0.725E+00  0.260E+00  0.225E-02  0.281E-04  0.649E-03  0.564E-02  0.223E-05  0.127E-04  0.185E-02  0.150E-03  0.000E+00
  0.852  0.014000  0.400    0.852   -0.4286    3.7087    3.7087    5.8214    6.1384    0.3863    0.8536    0.5314  5.424E+10  1.0000   4.585  0.285E-05      1.56      0.00      0.00  0.0000   0.000   0.000  0.0000  0.725E+00  0.260E+00  0.225E-02  0.282E-04  0.649E-03  0.564E-02  0.223E-05  0.127E-04  0.185E-02  0.150E-03  0.000E+00
  0.856  0.014000  0.400    0.856   -0.4188    3.7102    3.7102    5.7970    6.1089    0.3790    0.8466    0.5269  5.449E+10  1.0000   4.583  0.287E-05      1.57      0.00      0.00  0.0000   0.000   0.000  0.0000  0.725E+00  0.260E+00  0.225E-02  0.282E-04  0.649E-03  0.564E-02  0.223E-05  0.127E-04  0.185E-02  0.150E-03  0.000E+00
  0.860  0.014000  0.400    0.860   -0.4090    3.7117    3.7117    5.7725    6.0795    0.3717    0.8397    0.5224  5.473E+10  1.0000   4.581  0.288E-05      1.59      0.00      0.00  0.0000   0.000   0.000  0.0000  0.725E+00  0.260E+00  0.225E-02  0.282E-04  0.649E-03  0.564E-02  0.223E-05  0.127E-04  0.185E-02  0.150E-03  0.000E+00
  0.863  0.014000  0.400    0.863   -0.3993    3.7131    3.7131    5.7482    6.0502    0.3644    0.8328    0.5179  5.498E+10  1.0000   4.579  0.289E-05      1.60      0.00      0.00  0.0000   0.000   0.000  0.0000  0.725E+00  0.260E+00  0.225E-02  0.283E-04  0.649E-03  0.564E-02  0.223E-05  0.127E-04  0.185E-02  0.150E-03  0.000E+00
  0.867  0.014000  0.400    0.867   -0.3896    3.7146    3.7146    5.7239    6.0210    0.3572    0.8259    0.5134  5.523E+10  1.0000   4.577  0.291E-05      1.61      0.00      0.00  0.0000   0.000   0.000  0.0000  0.725E+00  0.260E+00  0.225E-02  0.283E-04  0.649E-03  0.564E-02  0.223E-05  0.127E-04  0.185E-02  0.150E-03  0.000E+00
  0.871  0.014000  0.400    0.871   -0.3799    3.7160    3.7160    5.6997    5.9918    0.3500    0.8191    0.5089  5.548E+10  1.0000   4.575  0.291E-05      1.62      0.00      0.00  0.0000   0.000   0.000  0.0000  0.725E+00  0.260E+00  0.225E-02  0.284E-04  0.649E-03  0.564E-02  0.223E-05  0.127E-04  0.185E-02  0.150E-03  0.000E+00
  0.874  0.014000  0.400    0.874   -0.3702    3.7174    3.7174    5.6755    5.9628    0.3429    0.8123    0.5044  5.574E+10  1.0000   4.573  0.292E-05      1.63      0.00      0.00  0.0000   0.000   0.000  0.0000  0.725E+00  0.260E+00  0.225E-02  0.284E-04  0.649E-03  0.564E-02  0.223E-05  0.127E-04  0.185E-02  0.150E-03  0.000E+00
  0.878  0.014000  0.400    0.878   -0.3606    3.7189    3.7189    5.6515    5.9338    0.3357    0.8055    0.4999  5.599E+10  1.0000   4.570  0.293E-05      1.64      0.00      0.00  0.0000   0.000   0.000  0.0000  0.725E+00  0.260E+00  0.225E-02  0.285E-04  0.649E-03  0.564E-02  0.223E-05  0.127E-04  0.185E-02  0.150E-03  0.000E+00
  0.882  0.014000  0.400    0.882   -0.3510    3.7203    3.7203    5.6274    5.9049    0.3286    0.7986    0.4953  5.624E+10  1.0000   4.568  0.294E-05      1.65      0.00      0.00  0.0000   0.000   0.000  0.0000  0.725E+00  0.260E+00  0.225E-02  0.285E-04  0.649E-03  0.564E-02  0.223E-05  0.127E-04  0.185E-02  0.150E-03  0.000E+00
  0.886  0.014000  0.400    0.886   -0.3414    3.7217    3.7217    5.6034    5.8761    0.3215    0.7915    0.4906  5.650E+10  1.0000   4.566  0.295E-05      1.67      0.00      0.00  0.0000   0.000   0.000  0.0000  0.725E+00  0.260E+00  0.225E-02  0.286E-04  0.649E-03  0.564E-02  0.223E-05  0.127E-04  0.185E-02  0.150E-03  0.000E+00
  0.889  0.014000  0.400    0.889   -0.3318    3.7231    3.7231    5.5795    5.8473    0.3145    0.7845    0.4859  5.675E+10  1.0000   4.564  0.296E-05      1.68      0.00      0.00  0.0000   0.000   0.000  0.0000  0.725E+00  0.260E+00  0.225E-02  0.286E-04  0.649E-03  0.564E-02  0.223E-05  0.127E-04  0.185E-02  0.150E-03  0.000E+00
  0.893  0.014000  0.400    0.893   -0.3223    3.7245    3.7245    5.5557    5.8187    0.3074    0.7774    0.4812  5.701E+10  1.0000   4.562  0.296E-05      1.69      0.00      0.00  0.0000   0.000   0.000  0.0000  0.725E+00  0.260E+00  0.225E-02  0.287E-04  0.649E-03  0.564E-02  0.223E-05  0.127E-04  0.185E-02  0.150E-03  0.000E+00
  0.897  0.014000  0.400    0.897   -0.3127    3.7259    3.7259    5.5319    5.7900    0.3004    0.7704    0.4764  5.727E+10  1.0000   4.560  0.298E-05      1.70      0.00      0.00  0.0000   0.000   0.000  0.0000  0.725E+00  0.260E+00  0.225E-02  0.287E-04  0.649E-03  0.564E-02  0.223E-05  0.127E-04  0.185E-02  0.150E-03  0.000E+00
  0.901  0.014000  0.400    0.901   -0.3032    3.7273    3.7273    5.5081    5.7616    0.2936    0.7636    0.4717  5.753E+10  1.0000   4.558  0.299E-05      1.72      0.00      0.00  0.0000   0.000   0.000  0.0000  0.725E+00  0.260E+00  0.225E-02  0.288E-04  0.649E-03  0.564E-02  0.223E-05  0.127E-04  0.185E-02  0.150E-03  0.000E+00
  0.904  0.014000  0.400    0.904   -0.2937    3.7285    3.7285    5.4843    5.7335    0.2874    0.7574    0.4675  5.783E+10  1.0000   4.555  0.300E-05      1.74      0.00      0.00  0.0000   0.000   0.000  0.0000  0.726E+00  0.260E+00  0.225E-02  0.288E-04  0.649E-03  0.564E-02  0.223E-05  0.127E-04  0.185E-02  0.150E-03  0.000E+00
  0.908  0.014000  0.400    0.908   -0.2842    3.7298    3.7298    5.4605    5.7055    0.2812    0.7512    0.4633  5.814E+10  1.0000   4.552  0.301E-05      1.75      0.00      0.00  0.0000   0.000   0.000  0.0000  0.726E+00  0.260E+00  0.224E-02  0.288E-04  0.649E-03  0.564E-02  0.223E-05  0.127E-04  0.185E-02  0.150E-03  0.000E+00
  0.912  0.014000  0.400    0.912   -0.2747    3.7310    3.7310    5.4368    5.6776    0.2750    0.7450    0.4590  5.844E+10  1.0000   4.549  0.302E-05      1.77      0.00      0.00  0.0000   0.000   0.000  0.0000  0.726E+00  0.260E+00  0.224E-02  0.289E-04  0.649E-03  0.564E-02  0.223E-05  0.127E-04  0.185E-02  0.150E-03  0.000E+00
