  0.800  0.014000  0.000    0.800   -0.4984    3.6950    3.6950    5.9959    6.3597    0.4548    0.9198    0.5739  5.331E+10  1.0000   4.572  0.000E+00      0.00      0.00      0.00  0.0000   0.000   0.000  0.0000  0.751E+00  0.236E+00  0.208E-02  0.250E-04  0.604E-03  0.526E-02  0.207E-05  0.117E-04  0.174E-02  0.139E-03  0.000E+00
  0.804  0.014000  0.000    0.804   -0.4868    3.6967    3.6967    5.9669    6.3251    0.4466    0.9116    0.5687  5.362E+10  1.0000   4.569  0.000E+00      0.00      0.00      0.00  0.0000   0.000   0.000  0.0000  0.751E+00  0.236E+00  0.208E-02  0.250E-04  0.603E-03  0.526E-02  0.207E-05  0.117E-04  0.174E-02  0.139E-03  0.000E+00
  0.807  0.014000  0.000    0.807   -0.4751    3.6983    3.6983    5.9378    6.2904    0.4384    0.9034    0.5634  5.394E+10  1.0000   4.566  0.000E+00      0.00      0.00      0.00  0.0000   0.000   0.000  0.0000  0.752E+00  0.235E+00  0.208E-02  0.250E-04  0.603E-03  0.525E-02  0.207E-05  0.117E-04  0.174E-02  0.139E-03  0.000E+00
  0.811  0.014000  0.000    0.811   -0.4635    3.6999    3.6999    5.9088    6.2559    0.4303    0.8955    0.5584  5.426E+10  1.0000   4.563  0.000E+00      0.00      0.00      0.00  0.0000   0.000   0.000  0.0000  0.752E+00  0.235E+00  0.208E-02  0.249E-04  0.602E-03  0.525E-02  0.207E-05  0.117E-04  0.173E-02  0.139E-03  0.000E+00
  0.815  0.014000  0.000    0.815   -0.4519    3.7016    3.7016    5.8798    6.2213    0.4222    0.8878    0.5535  5.458E+10  1.0000   4.560  0.000E+00      0.00      0.00      0.00  0.0000   0.000   0.000  0.0000  0.752E+00  0.235E+00  0.207E-02  0.249E-04  0.602E-03  0.524E-02  0.206E-05  0.117E-04  0.173E-02  0.139E-03  0.000E+00
  0.819  0.014000  0.000    0.819   -0.4403    3.7032    3.7032    5.8509    6.1869    0.4141    0.8801    0.5486  5.490E+10  1.0000   4.557  0.000E+00      0.00      0.00      0.00  0.0000   0.000   0.000  0.0000  0.752E+00  0.234E+00  0.207E-02  0.249E-04  0.601E-03  0.524E-02  0.206E-05  0.117E-04  0.173E-02  0.139E-03  0.000E+00
  0.822  0.014000  0.000    0.822   -0.4288    3.7048    3.7048    5.8219    6.1524    0.4061    0.8725    0.5437  5.523E+10  1.0000   4.554  0.000E+00      0.00      0.00      0.00  0.0000   0.000   0.000  0.0000  0.753E+00  0.234E+00  0.207E-02  0.249E-04  0.600E-03  0.523E-02  0.206E-05  0.116E-04  0.173E-02  0.138E-03  0.000E+00
  0.826  0.014000  0.000    0.826   -0.4172    3.7064    3.7064    5.7929    6.1179    0.3981    0.8648    0.5387  5.556E+10  1.0000   4.551  0.000E+00      0.00      0.00      0.00  0.0000   0.000   0.000  0.0000  0.753E+00  0.234E+00  0.207E-02  0.248E-04  0.600E-03  0.523E-02  0.206E-05  0.116E-04  0.173E-02  0.138E-03  0.000E+00
  0.830  0.014000  0.000    0.830   -0.4056    3.7080    3.7080    5.7639    6.0834    0.3900    0.8572    0.5338  5.589E+10  1.0000   4.547  0.000E+00      0.00      0.00      0.00  0.0000   0.000   0.000  0.0000  0.753E+00  0.233E+00  0.207E-02  0.248E-04  0.599E-03  0.522E-02  0.206E-05  0.116E-04  0.173E-02  0.138E-03  0.000E+00
  0.834  0.014000  0.000    0.834   -0.3940    3.7096    3.7096    5.7350    6.0491    0.3822    0.8497    0.5289  5.623E+10  1.0000   4.544  0.000E+00      0.00      0.00      0.00  0.0000   0.000   0.000  0.0000  0.754E+00  0.233E+00  0.206E-02  0.248E-04  0.599E-03  0.522E-02  0.205E-05  0.116E-04  0.173E-02  0.138E-03  0.000E+00
  0.837  0.014000  0.000    0.837   -0.3824    3.7111    3.7111    5.7061    6.0148    0.3743    0.8422    0.5240  5.657E+10  1.0000   4.541  0.000E+00      0.00      0.00      0.00  0.0000   0.000   0.000  0.0000  0.754E+00  0.233E+00  0.206E-02  0.248E-04  0.598E-03  0.522E-02  0.205E-05  0.116E-04  0.172E-02  0.138E-03  0.000E+00
